Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
3422,Linton Johnson,CHI,24.0,203.2,92.98636,Tulane,USA,Undrafted,Undrafted,Undrafted,41,4.2,4.5,0.7,-10.3,0.079,0.188,0.153,0.3939999999999999,0.065,2003-04
3428,Kendrick Perkins,BOS,19.0,208.28,127.00576,,USA,2003,1,27,10,2.2,1.4,0.3,21.3,0.156,0.29,0.281,0.58,0.115,2003-04
3437,Matt Barnes,LAC,24.0,200.66,106.59412,UCLA,USA,2002,2,45,38,4.5,4.0,1.3,-13.4,0.0819999999999999,0.161,0.129,0.519,0.1159999999999999,2003-04
3439,Kirk Penney,MIA,23.0,195.58,99.79024,Wisconsin,USA,Undrafted,Undrafted,Undrafted,2,1.5,0.5,0.5,-9.0,0.0,0.059,0.218,0.25,0.083,2003-04
3443,Kyle Korver,PHI,23.0,200.66,95.25432,Creighton,USA,2003,2,51,74,4.5,1.5,0.5,-1.9,0.039,0.109,0.201,0.489,0.088,2003-04
3448,LeBron James,CLE,19.0,203.2,108.86208,,USA,2003,1,1,79,20.9,5.5,5.9,-2.6,0.035,0.1169999999999999,0.28,0.488,0.268,2003-04
3449,Leandro Barbosa,PHX,21.0,190.5,79.83219199999998,,Brazil,2003,1,28,70,7.9,1.8,2.4,-4.0,0.018,0.075,0.183,0.5529999999999999,0.175,2003-04
3450,Kirk Hinrich,CHI,23.0,190.5,86.18248,Kansas,USA,2003,1,7,76,12.0,3.4,6.8,-4.6,0.017,0.089,0.183,0.51,0.32,2003-04
3452,Matt Carroll,SAS,23.0,198.12,96.161504,Notre Dame,USA,Undrafted,Undrafted,Undrafted,16,1.2,0.4,0.1,-13.7,0.015,0.078,0.156,0.51,0.05,2003-04
3453,Maurice Carter,NOH,27.0,195.58,95.25432,Louisiana State,USA,Undrafted,Undrafted,Undrafted,10,4.2,1.1,0.4,1.8,0.022,0.089,0.222,0.479,0.07,2003-04
3459,Omar Cook,POR,22.0,185.42,86.18248,St. John's (NY),USA,2001,2,31,17,0.8,0.4,1.4,-8.5,0.024,0.027,0.123,0.259,0.282,2003-04
3477,Ndudi Ebi,MIN,20.0,205.74,90.7184,,USA,2003,1,26,17,0.8,0.2,0.2,-12.8,0.074,0.0279999999999999,0.298,0.412,0.2,2003-04
3494,Michael Sweetney,NYK,21.0,203.2,117.93392,Georgetown,USA,2003,1,9,42,4.3,3.7,0.3,3.2,0.1689999999999999,0.212,0.184,0.544,0.049,2003-04
3495,Mickael Pietrus,GSW,22.0,198.12,95.25432,,France,2003,1,11,53,5.3,2.2,0.5,6.4,0.069,0.105,0.184,0.528,0.06,2003-04
3504,Mo Williams,UTA,21.0,185.42,83.91452,Alabama,USA,2003,2,47,57,5.0,1.3,1.3,-6.6,0.035,0.08,0.2239999999999999,0.433,0.196,2003-04
3520,Maurice Baker,POR,25.0,187.96,90.7184,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,5,0.0,0.4,0.2,27.3,0.063,0.0559999999999999,0.05,0.0,0.077,2004-05
3522,Matt Freije,NOH,23.0,208.28,112.944408,Vanderbilt,USA,2004,2,53,23,4.0,2.7,0.9,-9.9,0.042,0.132,0.159,0.356,0.079,2004-05
3524,Matt Bonner,TOR,25.0,208.28,108.86208,Florida,USA,2003,2,45,82,7.2,3.5,0.6,-1.0,0.077,0.134,0.157,0.596,0.054,2004-05
3531,Mark Jones,ORL,30.0,198.12,97.52228,Central Florida,USA,2004,4,82,10,2.3,1.3,0.6,-0.4,0.05,0.067,0.133,0.325,0.075,2004-05
3533,Mario Kasun,ORL,25.0,213.36,117.93392,,Croatia,2002,2,40,44,2.7,2.9,0.2,-5.4,0.157,0.243,0.168,0.505,0.035,2004-05
3541,Pape Sow,TOR,23.0,208.28,113.398,Cal State-Fullerton,Senegal,2004,2,47,27,2.3,2.1,0.1,0.3,0.084,0.193,0.146,0.444,0.012,2004-05
3548,Nick Collison,SEA,24.0,205.74,115.66596,Kansas,USA,2003,1,12,82,5.6,4.6,0.4,4.2,0.134,0.185,0.155,0.569,0.04,2004-05
3550,Nenad Krstic,NJN,21.0,213.36,108.86208,,Serbia and Montenegro,2002,1,24,75,10.0,5.3,1.0,1.4,0.098,0.15,0.19,0.547,0.067,2004-05
3568,Kris Humphries,UTA,20.0,205.74,106.59412,Minnesota,USA,2004,1,14,67,4.1,2.9,0.6,-12.2,0.093,0.184,0.201,0.419,0.095,2004-05
3570,Kirk Snyder,UTA,22.0,198.12,102.0582,Nevada,USA,2004,1,16,68,5.0,1.8,0.5,-10.9,0.069,0.104,0.221,0.456,0.073,2004-05
3576,Kevin Martin,SAC,22.0,200.66,83.91452,Western Carolina,USA,2004,1,26,45,2.9,1.3,0.5,3.0,0.071,0.071,0.161,0.4639999999999999,0.071,2004-05
3602,Luol Deng,CHI,20.0,203.2,99.79024,Duke,United Kingdom,2004,1,7,61,11.7,5.3,2.2,4.1,0.064,0.15,0.225,0.496,0.141,2004-05
3605,Luke Jackson,CLE,23.0,200.66,97.52228,Oregon,USA,2004,1,10,10,2.9,0.6,0.3,-23.0,0.039,0.111,0.308,0.489,0.1669999999999999,2004-05
3606,Luis Flores,DEN,24.0,187.96,88.45044,Manhattan,USA,2004,2,55,16,2.2,0.2,0.7,13.1,0.015,0.0289999999999999,0.242,0.586,0.262,2004-05
3611,Lionel Chalmers,LAC,24.0,182.88,81.64656,Xavier,USA,2004,2,33,36,3.1,0.9,1.4,-3.9,0.012,0.074,0.181,0.409,0.211,2004-05
3622,Pavel Podkolzin,DAL,20.0,226.06,117.93392,,Russia,2004,1,21,5,0.2,0.4,0.0,-12.2,0.0,0.3329999999999999,0.209,0.568,0.0,2004-05
3624,Peter John Ramos,WAS,20.0,220.98,124.7378,,Puerto Rico,2004,2,32,6,1.8,0.7,0.0,-12.7,0.048,0.25,0.29,0.506,0.0,2004-05
3632,Tony Bobbitt,LAL,25.0,193.04,86.18248,Cincinnati,USA,Undrafted,Undrafted,Undrafted,2,2.5,1.5,0.0,-4.2,0.0,0.1669999999999999,0.195,0.5,0.0,2004-05
3634,Tony Allen,BOS,23.0,193.04,96.615096,Oklahoma State,USA,2004,1,25,77,6.4,2.9,0.8,6.3,0.079,0.126,0.187,0.542,0.08,2004-05
3660,Yuta Tabuse,PHX,24.0,175.26,74.84268,Brigham Young-Hawaii,USA,Undrafted,Undrafted,Undrafted,4,1.8,1.0,0.8,2.7,0.087,0.105,0.192,0.451,0.25,2004-05
3674,Viktor Khryapa,POR,22.0,205.74,95.25432,,Russia,2004,1,22,32,4.2,3.4,0.8,-10.0,0.06,0.171,0.15,0.474,0.08,2004-05
3679,Trevor Ariza,NYK,20.0,203.2,90.7184,UCLA,USA,2004,2,43,80,5.9,3.0,1.1,-1.2,0.077,0.129,0.178,0.503,0.1009999999999999,2004-05
3683,Robert Swift,SEA,19.0,213.36,111.13004,,USA,2004,1,12,16,0.9,0.3,0.1,-27.8,0.015,0.078,0.13,0.501,0.051,2004-05
3701,Rafael Araujo,TOR,24.0,210.82,127.00576,Brigham Young,Brazil,2004,1,8,59,3.3,3.1,0.3,-1.7,0.089,0.2019999999999999,0.154,0.492,0.032,2004-05
3704,Quinton Ross,LAC,24.0,198.12,87.543256,Southern Methodist,USA,Undrafted,Undrafted,Undrafted,78,5.1,2.7,1.4,-5.6,0.045,0.108,0.1369999999999999,0.471,0.109,2004-05
3716,Shaun Livingston,LAC,19.0,200.66,82.553744,,USA,2004,1,4,30,7.4,3.0,5.0,-2.0,0.034,0.095,0.175,0.461,0.287,2004-05
3721,Sebastian Telfair,POR,20.0,182.88,72.57472,,USA,2004,1,13,68,6.8,1.5,3.3,-7.5,0.009,0.079,0.211,0.471,0.28,2004-05
3724,Justin Reed,BOS,23.0,203.2,108.86208,Mississippi,USA,2004,2,40,23,1.8,0.7,0.4,8.0,0.089,0.087,0.163,0.5760000000000001,0.128,2004-05
3726,Sasha Vujacic,LAL,21.0,200.66,87.543256,,Slovenia,2004,1,27,35,2.9,1.8,1.5,-1.4,0.036,0.14,0.152,0.4029999999999999,0.185,2004-05
3734,Royal Ivey,ATL,23.0,190.5,90.7184,Texas,USA,2004,2,37,62,3.5,1.4,1.7,-4.1,0.026,0.099,0.156,0.484,0.1969999999999999,2004-05
3747,Chris Duhon,CHI,22.0,185.42,83.91452,Duke,USA,2004,2,38,82,5.9,2.6,4.9,1.8,0.012,0.1,0.131,0.471,0.28,2004-05
3755,Carlos Delfino,DET,22.0,198.12,104.32616,,Argentina,2003,1,25,30,3.9,1.8,1.3,-2.5,0.035,0.114,0.162,0.431,0.138,2004-05
3772,David Harrison,IND,22.0,213.36,127.00576,Colorado,USA,2004,1,29,43,6.1,3.1,0.3,-1.2,0.086,0.1369999999999999,0.179,0.589,0.032,2004-05
3786,Damien Wilkins,SEA,25.0,198.12,102.0582,Georgia,USA,Undrafted,Undrafted,Undrafted,29,6.3,2.3,0.9,-8.0,0.066,0.095,0.181,0.5,0.091,2004-05
3790,DJ Mbenga,DAL,24.0,213.36,111.13004,,Democratic Republic of the Congo,Undrafted,Undrafted,Undrafted,15,1.0,0.5,0.0,-34.4,0.052,0.102,0.162,0.476,0.0,2004-05
3794,Corsley Edwards,NOH,26.0,205.74,124.7378,Central Connecticut State,USA,2002,2,57,10,2.7,2.5,0.3,-14.6,0.1119999999999999,0.149,0.166,0.372,0.057,2004-05
3803,Andris Biedrins,GSW,19.0,210.82,108.86208,,Latvia,2004,1,11,30,3.6,3.9,0.4,6.1,0.134,0.1969999999999999,0.124,0.57,0.047,2004-05
3805,Andres Nocioni,CHI,25.0,200.66,102.0582,,Argentina,Undrafted,Undrafted,Undrafted,81,8.4,4.8,1.5,-3.8,0.0409999999999999,0.193,0.196,0.484,0.111,2004-05
3808,Andre Iguodala,PHI,21.0,198.12,93.893544,Arizona,USA,2004,1,9,82,9.0,5.7,3.0,0.8,0.037,0.158,0.129,0.58,0.139,2004-05
3809,Andre Emmett,MEM,22.0,195.58,104.32616,Texas Tech,USA,2004,2,35,8,0.9,0.3,0.0,-16.0,0.0,0.083,0.175,0.427,0.0,2004-05
3815,Al Jefferson,BOS,20.0,208.28,120.20188,,USA,2004,1,15,71,6.7,4.4,0.3,-1.7,0.1369999999999999,0.205,0.212,0.5539999999999999,0.042,2004-05
3823,Anderson Varejao,CLE,22.0,208.28,104.32616,,Brazil,2004,2,30,54,4.9,4.8,0.5,4.9,0.139,0.211,0.142,0.534,0.05,2004-05
3824,Andre Barrett,ORL,23.0,177.8,78.471416,Seton Hall,USA,Undrafted,Undrafted,Undrafted,38,3.1,1.1,1.8,2.1,0.026,0.068,0.15,0.446,0.2269999999999999,2004-05
3831,Brandin Knight,HOU,23.0,182.88,81.64656,Pittsburgh,USA,Undrafted,Undrafted,Undrafted,1,0.0,0.0,1.0,-10.1,0.0,0.0,0.143,0.0,0.3329999999999999,2004-05
3839,Billy Thomas,NJN,29.0,195.58,98.883056,Kansas,USA,Undrafted,Undrafted,Undrafted,25,3.7,1.4,0.7,-1.9,0.025,0.1,0.146,0.47,0.078,2004-05
3840,Bernard Robinson,CHA,24.0,198.12,95.25432,Michigan,USA,2004,2,45,31,3.0,1.5,1.0,-10.7,0.046,0.12,0.153,0.503,0.1689999999999999,2004-05
3841,Beno Udrih,SAS,22.0,190.5,90.7184,,Slovenia,2004,1,28,80,5.9,1.0,1.9,7.8,0.016,0.068,0.205,0.5489999999999999,0.233,2004-05
3844,Ben Gordon,CHI,22.0,190.5,90.7184,Connecticut,USA,2004,1,3,82,15.1,2.6,2.0,4.0,0.031,0.086,0.3,0.526,0.165,2004-05
3846,Awvee Storey,NJN,28.0,198.12,102.0582,Arizona State,USA,Undrafted,Undrafted,Undrafted,9,0.9,0.6,0.1,-18.1,0.133,0.037,0.191,0.368,0.071,2004-05
3851,Antonio Burks,MEM,25.0,182.88,88.45044,Memphis,USA,2004,2,36,24,3.0,0.5,1.2,-7.8,0.005,0.067,0.185,0.534,0.252,2004-05
3857,Delonte West,BOS,21.0,193.04,81.64656,Saint Joseph's,USA,2004,1,24,39,4.5,1.7,1.4,0.6,0.033,0.111,0.172,0.524,0.173,2004-05
3861,Jared Reiner,CHI,23.0,210.82,115.66596,Iowa,USA,Undrafted,Undrafted,Undrafted,19,1.1,2.0,0.1,-10.0,0.094,0.192,0.126,0.331,0.011,2004-05
3865,James Thomas,ATL,24.0,203.2,106.59412,Texas,USA,Undrafted,Undrafted,Undrafted,11,2.4,3.4,0.4,-28.8,0.155,0.2,0.113,0.574,0.061,2004-05
3868,Jameer Nelson,ORL,23.0,182.88,86.18248,Saint Joseph's,USA,2004,1,20,79,8.7,2.4,3.0,-3.7,0.036,0.0969999999999999,0.214,0.51,0.244,2004-05
3878,Jackson Vroman,NOH,24.0,208.28,99.79024,Iowa State,USA,2004,2,31,46,4.6,3.8,0.9,-7.9,0.104,0.1939999999999999,0.188,0.457,0.095,2004-05
3879,Jackie Butler,NYK,20.0,208.28,113.398,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,3,3.3,0.0,0.0,5.1,0.0,0.0,0.595,1.025,0.0,2004-05
3881,JR Smith,NOH,19.0,198.12,99.79024,,USA,2004,1,18,76,10.3,2.0,1.9,-13.0,0.023,0.075,0.2289999999999999,0.478,0.142,2004-05
3887,Josh Smith,ATL,19.0,205.74,102.0582,,USA,2004,1,17,74,9.7,6.2,1.7,-8.9,0.08,0.178,0.182,0.506,0.1,2004-05
3890,Josh Childress,ATL,22.0,203.2,95.25432,Stanford,USA,2004,1,6,80,10.1,6.0,1.9,-10.5,0.091,0.146,0.158,0.5429999999999999,0.1,2004-05
3895,John Edwards,IND,23.0,213.36,124.7378,Kent State,USA,Undrafted,Undrafted,Undrafted,25,1.2,0.8,0.1,-26.6,0.075,0.1,0.165,0.401,0.0409999999999999,2004-05
3899,Ibrahim Kutluay,SEA,31.0,198.12,90.7184,,USA,Undrafted,Undrafted,Undrafted,5,0.0,0.2,0.0,-88.4,0.0,0.077,0.158,0.0,0.0,2004-05
3924,Dwight Howard,ORL,19.0,210.82,113.398,,USA,2004,1,1,82,12.0,10.0,0.9,-2.0,0.124,0.222,0.168,0.5710000000000001,0.043,2004-05
3932,Horace Jenkins,DET,30.0,185.42,81.64656,William Paterson,USA,Undrafted,Undrafted,Undrafted,15,2.8,0.6,0.6,-4.7,0.032,0.062,0.2689999999999999,0.414,0.214,2004-05
3934,Devin Harris,DAL,22.0,190.5,83.91452,Wisconsin,USA,2004,1,5,76,5.7,1.3,2.2,-0.6,0.027,0.072,0.186,0.53,0.2289999999999999,2004-05
3940,Donta Smith,ATL,21.0,200.66,97.52228,Southeastern Illinois,USA,2004,2,34,38,3.3,1.4,1.0,-6.1,0.046,0.093,0.162,0.473,0.141,2004-05
3945,Emeka Okafor,CHA,22.0,208.28,114.305184,Connecticut,USA,2004,1,2,73,15.1,10.9,0.9,-7.3,0.114,0.241,0.217,0.479,0.042,2004-05
3946,Ha Ha,POR,19.0,220.98,138.34556,Yonsei (KOR),South Korea,2004,2,46,19,1.4,0.9,0.1,-2.7,0.069,0.121,0.175,0.467,0.03,2004-05
3955,Geno Carlisle,POR,28.0,190.5,90.7184,California,USA,Undrafted,Undrafted,Undrafted,6,1.3,0.2,0.2,-27.7,0.071,0.0,0.185,0.7090000000000001,0.111,2004-05
3967,Erik Daniels,SAC,23.0,203.2,97.068688,Kentucky,USA,Undrafted,Undrafted,Undrafted,21,0.6,0.9,0.2,-23.2,0.09,0.162,0.141,0.361,0.118,2004-05
3971,Dorell Wright,MIA,19.0,200.66,95.25432,,USA,2004,1,19,3,2.3,0.3,1.0,-7.1,0.0,0.038,0.237,0.306,0.176,2004-05
3985,Travis Diener,ORL,24.0,185.42,79.3786,Marquette,USA,2005,2,38,23,3.8,0.9,0.7,-13.7,0.017,0.086,0.149,0.614,0.126,2005-06
4002,Sarunas Jasikevicius,IND,30.0,193.04,89.357624,Maryland,USSR,Undrafted,Undrafted,Undrafted,75,7.3,2.0,3.0,0.8,0.0139999999999999,0.094,0.178,0.561,0.257,2005-06
4007,Ryan Gomes,BOS,23.0,200.66,113.398,Providence,USA,2005,2,50,61,7.6,4.9,1.0,0.0,0.092,0.173,0.16,0.5479999999999999,0.069,2005-06
4011,Ronnie Price,SAC,23.0,187.96,86.18248,Utah Valley,USA,Undrafted,Undrafted,Undrafted,29,2.1,0.5,0.4,-8.0,0.036,0.075,0.2289999999999999,0.474,0.153,2005-06
4013,Ronny Turiaf,LAL,23.0,208.28,112.944408,Gonzaga,France,2005,2,37,23,2.0,1.6,0.3,-0.9,0.079,0.203,0.142,0.537,0.078,2005-06
4014,Salim Stoudamire,ATL,23.0,185.42,81.19296800000001,Arizona,USA,2005,2,31,61,9.7,1.9,1.2,-5.4,0.011,0.102,0.2239999999999999,0.545,0.107,2005-06
4016,Sean May,CHA,22.0,205.74,120.655472,North Carolina,USA,2005,1,13,23,8.2,4.7,1.0,-3.1,0.115,0.211,0.251,0.474,0.105,2005-06
4017,Sergei Monia,SAC,23.0,203.2,99.79024,,Russia,2004,1,23,26,3.0,2.0,0.7,-24.5,0.038,0.152,0.143,0.413,0.091,2005-06
4022,Stephen Graham,CLE,24.0,198.12,97.52228,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,22,2.6,1.2,0.3,5.6,0.03,0.161,0.19,0.479,0.063,2005-06
4028,Shavlik Randolph,PHI,22.0,208.28,108.86208,Duke,USA,Undrafted,Undrafted,Undrafted,57,2.3,2.3,0.3,4.4,0.133,0.183,0.14,0.511,0.062,2005-06
4030,Sharrod Ford,PHX,24.0,205.74,106.59412,Clemson,USA,Undrafted,Undrafted,Undrafted,3,1.3,1.0,0.0,-24.7,0.111,0.133,0.162,0.667,0.0,2005-06
4037,Von Wafer,LAL,20.0,195.58,95.25432,Florida State,USA,2005,2,39,16,1.3,0.5,0.3,-11.6,0.062,0.045,0.268,0.241,0.114,2005-06
4038,Jason Maxiell,DET,23.0,200.66,117.93392,Cincinnati,USA,2005,1,26,26,2.3,1.1,0.1,-24.6,0.088,0.1169999999999999,0.228,0.414,0.031,2005-06
4044,Jarrett Jack,POR,22.0,190.5,91.625584,Georgia Tech,USA,2005,1,22,79,6.7,2.0,2.8,-12.8,0.013,0.107,0.179,0.528,0.249,2005-06
4048,James Singleton,LAC,24.0,203.2,97.52228,Murray State,USA,Undrafted,Undrafted,Undrafted,59,3.4,3.3,0.5,-1.1,0.102,0.21,0.125,0.5870000000000001,0.059,2005-06
4066,Ike Diogu,GSW,22.0,203.2,115.66596,Arizona State,USA,2005,1,9,69,7.0,3.3,0.4,-3.7,0.1009999999999999,0.156,0.208,0.596,0.051,2005-06
4074,Wayne Simien,MIA,23.0,205.74,113.398,Kansas,USA,2005,1,29,43,3.4,2.0,0.2,-3.6,0.106,0.136,0.177,0.541,0.031,2005-06
4075,Will Bynum,GSW,23.0,182.88,83.91452,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,15,3.6,0.8,1.3,-17.9,0.02,0.063,0.198,0.457,0.218,2005-06
4078,Yaroslav Korolev,LAC,19.0,205.74,111.13004,,Russia,2005,1,12,24,1.1,0.5,0.4,-5.6,0.042,0.08,0.1369999999999999,0.392,0.12,2005-06
4087,John Lucas III,HOU,23.0,180.34,81.64656,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,13,2.3,0.4,0.9,-9.7,0.02,0.038,0.186,0.417,0.2,2005-06
4089,Johan Petro,SEA,20.0,213.36,112.037224,,France,2005,1,25,68,5.2,4.4,0.2,-6.3,0.103,0.178,0.141,0.53,0.018,2005-06
4090,Joey Graham,TOR,24.0,200.66,102.0582,Oklahoma State,USA,2005,1,16,80,6.7,3.1,0.8,-4.5,0.043,0.144,0.1669999999999999,0.564,0.061,2005-06
4102,Robert Whaley,UTA,24.0,208.28,117.93392,Walsh,USA,2005,2,51,23,2.1,1.9,0.7,-12.6,0.087,0.145,0.158,0.411,0.138,2005-06
4106,Luke Schenscher,CHI,24.0,215.9,120.20188,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,20,1.8,1.5,0.4,0.0,0.061,0.16,0.111,0.5670000000000001,0.072,2005-06
4109,Lou Williams,PHI,19.0,185.42,79.3786,,USA,2005,2,45,30,1.9,0.6,0.3,-6.5,0.025,0.134,0.2339999999999999,0.485,0.12,2005-06
4115,Linas Kleiza,DEN,21.0,203.2,111.13004,Missouri,Lithuania,2005,1,27,61,3.5,1.9,0.2,-2.2,0.083,0.173,0.1889999999999999,0.51,0.047,2005-06
4118,Lawrence Roberts,MEM,23.0,205.74,108.86208,Mississippi State,USA,2005,2,55,33,1.5,1.5,0.2,1.1,0.166,0.148,0.154,0.471,0.048,2005-06
4121,Luther Head,HOU,23.0,190.5,83.91452,Illinois,USA,2005,1,24,80,8.8,3.3,2.7,-0.8,0.017,0.1159999999999999,0.1669999999999999,0.517,0.1669999999999999,2005-06
4123,Marvin Williams,ATL,20.0,205.74,104.32616,North Carolina,USA,2005,1,2,79,8.5,4.8,0.8,-2.0,0.073,0.161,0.166,0.523,0.052,2005-06
4124,Martynas Andriuskevicius,CLE,20.0,218.44,108.86208,,Lithuania,2005,2,44,6,0.0,0.7,0.0,37.1,0.125,0.375,0.042,0.0,0.0,2005-06
4125,Martell Webster,POR,19.0,200.66,95.25432,,USA,2005,1,6,61,6.6,2.1,0.6,-14.6,0.0289999999999999,0.12,0.183,0.5329999999999999,0.055,2005-06
4145,Julius Hodge,DEN,22.0,200.66,95.25432,North Carolina State,USA,2005,1,20,14,0.9,0.5,0.4,-0.9,0.1669999999999999,0.054,0.3339999999999999,0.3929999999999999,0.3329999999999999,2005-06
4152,Jose Calderon,TOR,24.0,190.5,95.25432,,Spain,Undrafted,Undrafted,Undrafted,64,5.5,2.2,4.5,-3.2,0.024,0.09,0.141,0.495,0.301,2005-06
4155,Josh Powell,DAL,23.0,205.74,102.0582,North Carolina State,USA,Undrafted,Undrafted,Undrafted,37,3.0,2.2,0.2,1.5,0.09,0.151,0.1369999999999999,0.546,0.034,2005-06
4170,Kevin Burleson,CHA,27.0,190.5,92.98636,Minnesota,USA,Undrafted,Undrafted,Undrafted,39,1.8,0.7,1.2,-0.9,0.013,0.081,0.159,0.367,0.242,2005-06
4194,Randy Holcomb,CHI,26.0,205.74,99.79024,San Diego State,USA,2002,2,56,4,0.5,0.3,0.0,7.0,0.1669999999999999,0.0,0.05,1.0,0.0,2005-06
4203,Raymond Felton,CHA,22.0,185.42,89.811216,North Carolina,USA,2005,1,5,80,11.9,3.3,5.6,-3.4,0.035,0.0969999999999999,0.215,0.483,0.298,2005-06
4205,Rawle Marshall,DAL,24.0,200.66,86.18248,Oakland,USA,Undrafted,Undrafted,Undrafted,23,3.1,1.3,0.4,-2.0,0.042,0.104,0.174,0.488,0.07,2005-06
4210,Rashad McCants,MIN,21.0,193.04,93.893544,North Carolina,USA,2005,1,14,79,7.9,1.8,0.8,-3.6,0.026,0.095,0.2319999999999999,0.539,0.088,2005-06
4213,Orien Greene,BOS,24.0,193.04,94.347136,Louisiana-Lafayette,USA,2005,2,53,80,3.2,1.8,1.6,-4.3,0.036,0.106,0.145,0.449,0.178,2005-06
4227,Matt Walsh,MIA,23.0,198.12,99.79024,Florida,USA,Undrafted,Undrafted,Undrafted,2,1.0,0.0,0.0,-140.5,0.0,0.0,0.324,0.532,0.0,2005-06
4229,Melvin Sanders,SAS,25.0,195.58,95.25432,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,16,2.6,1.4,0.2,-2.8,0.044,0.211,0.191,0.5479999999999999,0.048,2005-06
4238,Nate Robinson,NYK,22.0,175.26,81.64656,Washington,USA,2005,1,21,72,9.3,2.3,2.0,-3.3,0.045,0.087,0.2269999999999999,0.512,0.17,2005-06
4241,Monta Ellis,GSW,20.0,190.5,80.28578399999998,,USA,2005,2,40,49,6.8,2.1,1.6,-0.1,0.027,0.106,0.196,0.486,0.152,2005-06
4248,Noel Felix,SEA,24.0,205.74,102.0582,Fresno State,USA,Undrafted,Undrafted,Undrafted,12,1.5,1.1,0.2,-4.5,0.043,0.152,0.2019999999999999,0.316,0.043,2005-06
4255,Brandon Bass,NOK,21.0,203.2,108.86208,Louisiana State,USA,2005,2,33,29,2.3,2.3,0.1,-9.6,0.084,0.217,0.159,0.434,0.02,2005-06
4257,Bracey Wright,MIN,21.0,190.5,95.25432,Indiana,USA,2005,2,47,7,8.9,2.6,0.7,-4.3,0.025,0.12,0.228,0.534,0.072,2005-06
4270,Boniface Ndong,LAC,28.0,213.36,92.98636,,Senegal,Undrafted,Undrafted,Undrafted,23,2.2,1.6,0.3,-14.0,0.106,0.2,0.187,0.439,0.08,2005-06
4278,Charlie Villanueva,TOR,21.0,210.82,108.86208,Connecticut,USA,2005,1,7,81,13.0,6.4,1.1,-0.8,0.09,0.181,0.215,0.521,0.063,2005-06
4281,Channing Frye,NYK,23.0,210.82,112.490816,Arizona,USA,2005,1,8,65,12.3,5.8,0.8,-2.6,0.1,0.183,0.236,0.541,0.066,2005-06
4289,CJ Miles,UTA,19.0,198.12,95.25432,,USA,2005,2,34,23,3.4,1.7,0.7,-4.5,0.1,0.126,0.214,0.456,0.142,2005-06
4296,Arvydas Macijauskas,NOK,26.0,193.04,97.068688,,Lithuania,Undrafted,Undrafted,Undrafted,19,2.3,0.5,0.3,-10.8,0.0279999999999999,0.065,0.1969999999999999,0.462,0.071,2005-06
4298,Amir Johnson,DET,19.0,205.74,95.25432,,USA,2005,2,56,3,6.7,1.3,1.0,-24.1,0.1,0.026,0.17,0.85,0.125,2005-06
4303,Alex Scales,SAS,27.0,193.04,88.45044,Oregon,USA,Undrafted,Undrafted,Undrafted,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06
4304,Alex Acker,DET,23.0,195.58,83.91452,Pepperdine,USA,2005,2,60,5,1.8,1.0,0.8,-44.4,0.034,0.138,0.228,0.281,0.19,2005-06
4305,Andray Blatche,WAS,19.0,210.82,106.59412,,USA,2005,2,49,29,2.2,1.3,0.3,-2.6,0.08,0.184,0.222,0.45,0.103,2005-06
4312,Aaron Miles,GSW,23.0,185.42,86.18248,Kansas,USA,Undrafted,Undrafted,Undrafted,19,0.8,0.7,1.3,-3.9,0.0,0.154,0.113,0.405,0.308,2005-06
4315,Alan Anderson,CHA,23.0,198.12,99.79024,Michigan State,USA,Undrafted,Undrafted,Undrafted,36,5.8,1.9,0.9,-0.3,0.044,0.1,0.182,0.52,0.093,2005-06
4323,Antoine Wright,NJN,22.0,200.66,95.25432,Texas A&M,USA,2005,1,15,39,1.8,0.8,0.3,-6.4,0.026,0.073,0.148,0.386,0.057,2005-06
4325,Anthony Roberson,MEM,23.0,187.96,81.64656,Florida,USA,Undrafted,Undrafted,Undrafted,16,2.2,0.4,0.3,4.9,0.0,0.069,0.206,0.5489999999999999,0.122,2005-06
4327,Anthony Grundy,ATL,27.0,190.5,83.91452,North Carolina State,USA,Undrafted,Undrafted,Undrafted,12,4.3,1.4,0.8,10.7,0.011,0.144,0.22,0.589,0.13,2005-06
4328,Hakim Warrick,MEM,23.0,205.74,99.336648,Syracuse,USA,2005,1,19,68,4.1,2.1,0.4,-5.0,0.069,0.1639999999999999,0.221,0.499,0.08,2005-06
4333,Andrew Bynum,LAL,18.0,213.36,124.7378,,USA,2005,1,10,46,1.6,1.7,0.2,-4.0,0.11,0.154,0.152,0.3939999999999999,0.044,2005-06
4334,Andrew Bogut,MIL,21.0,213.36,111.13004,Utah,Australia,2005,1,1,82,9.4,7.0,2.3,0.8,0.094,0.196,0.159,0.555,0.133,2005-06
